image_id,nutrient,quantity,column,dx,dy,deviation,method,image_mean_dev,gt_image_mean
120.jpeg,choline,164,0,586.5,676.0,1.554,mahalanobis,1.350676497005988,1
120.jpeg,choline,4.1,0,371.5,710.5,1.1464,mahalanobis,1.350676497005988,0
120.jpeg,choline,104,0,582.5,714.5,1.6037,mahalanobis,1.350676497005988,1
120.jpeg,choline,5.2,0,365.5,750.5,1.2887,mahalanobis,1.350676497005988,0
120.jpeg,choline,81,0,586.5,752.5,1.7123,mahalanobis,1.350676497005988,1
120.jpeg,choline,60.4,0,354.0,789.5,1.4512,mahalanobis,1.350676497005988,1
120.jpeg,choline,15,0,584.5,790.5,1.7872,mahalanobis,1.350676497005988,1
120.jpeg,choline,121,0,353.0,825.5,1.5612,mahalanobis,1.350676497005988,1
120.jpeg,choline,65,0,580.0,828.5,1.8537,mahalanobis,1.350676497005988,1
120.jpeg,choline,6.5,0,347.5,864.0,1.6976,mahalanobis,1.350676497005988,1
120.jpeg,choline,68,0,575.5,866.5,1.9271,mahalanobis,1.350676497005988,1
120.jpeg,choline,40,0,571.5,904.0,2.0078,mahalanobis,1.350676497005988,1
120.jpeg,choline,100,0,565.5,940.5,2.0815,mahalanobis,1.350676497005988,1
120.jpeg,choline,22,0,358.0,943.0,1.9027,mahalanobis,1.350676497005988,1
120.jpeg,choline,20,0,568.5,978.0,2.2023,mahalanobis,1.350676497005988,1
120.jpeg,choline,1,0,355.5,981.0,2.0296,mahalanobis,1.350676497005988,1
120.jpeg,choline,63,0,565.0,1012.5,2.288,mahalanobis,1.350676497005988,1
120.jpeg,choline,0.4,0,349.0,1023.0,2.1811,mahalanobis,1.350676497005988,1
120.jpeg,choline,90,0,563.0,1048.5,2.3868,mahalanobis,1.350676497005988,1
120.jpeg,choline,25,0,362.0,1062.5,2.2712,mahalanobis,1.350676497005988,1
120.jpeg,choline,45,0,366.0,1102.5,2.3909,mahalanobis,1.350676497005988,1
120.jpeg,rutin,20,0,444.5,-16.0,1.4421,mahalanobis,1.350676497005988,1
120.jpeg,rutin,313,0,624.5,263.0,1.6852,mahalanobis,1.350676497005988,1
120.jpeg,rutin,250,0,360.5,273.0,0.8137,mahalanobis,1.350676497005988,0
120.jpeg,rutin,100,0,619.0,305.0,1.6024,mahalanobis,1.350676497005988,1
120.jpeg,rutin,16,0,364.0,317.0,0.7111,mahalanobis,1.350676497005988,0
120.jpeg,rutin,250,0,615.0,347.5,1.542,mahalanobis,1.350676497005988,1
120.jpeg,rutin,30,0,364.5,361.0,0.6529,mahalanobis,1.350676497005988,0
120.jpeg,rutin,83,0,620.0,391.0,1.5708,mahalanobis,1.350676497005988,1
120.jpeg,rutin,5,0,366.0,405.0,0.6164,mahalanobis,1.350676497005988,0
120.jpeg,rutin,64,0,618.5,432.0,1.5573,mahalanobis,1.350676497005988,1
120.jpeg,rutin,0.9,0,365.0,450.5,0.6365,mahalanobis,1.350676497005988,0
120.jpeg,rutin,79,0,613.5,471.5,1.5255,mahalanobis,1.350676497005988,1
120.jpeg,rutin,1,0,361.0,494.5,0.7124,mahalanobis,1.350676497005988,0
120.jpeg,rutin,91,0,610.5,511.5,1.5231,mahalanobis,1.350676497005988,1
120.jpeg,rutin,1,0,370.0,537.0,0.7135,mahalanobis,1.350676497005988,0
120.jpeg,rutin,100,0,600.0,551.5,1.4715,mahalanobis,1.350676497005988,1
120.jpeg,rutin,200,0,369.0,581.0,0.8143,mahalanobis,1.350676497005988,0
120.jpeg,rutin,80,0,600.5,592.0,1.5236,mahalanobis,1.350676497005988,1
120.jpeg,rutin,40,0,373.0,623.0,0.8953,mahalanobis,1.350676497005988,0
120.jpeg,rutin,164,0,593.5,630.0,1.5248,mahalanobis,1.350676497005988,1
120.jpeg,rutin,4.1,0,378.5,664.5,0.9829,mahalanobis,1.350676497005988,0
120.jpeg,rutin,104,0,589.5,668.5,1.5614,mahalanobis,1.350676497005988,1
120.jpeg,rutin,5.2,0,372.5,704.5,1.1247,mahalanobis,1.350676497005988,0
120.jpeg,rutin,81,0,593.5,706.5,1.6623,mahalanobis,1.350676497005988,1
120.jpeg,rutin,60.4,0,361.0,743.5,1.2875,mahalanobis,1.350676497005988,0
120.jpeg,rutin,15,0,591.5,744.5,1.7274,mahalanobis,1.350676497005988,1
120.jpeg,rutin,121,0,360.0,779.5,1.3967,mahalanobis,1.350676497005988,1
120.jpeg,rutin,65,0,587.0,782.5,1.7838,mahalanobis,1.350676497005988,1
120.jpeg,rutin,6.5,0,354.5,818.0,1.5329,mahalanobis,1.350676497005988,1
120.jpeg,rutin,68,0,582.5,820.5,1.8481,mahalanobis,1.350676497005988,1
120.jpeg,rutin,40,0,578.5,858.0,1.9209,mahalanobis,1.350676497005988,1
120.jpeg,rutin,100,0,572.5,894.5,1.9868,mahalanobis,1.350676497005988,1
120.jpeg,rutin,22,0,365.0,897.0,1.7371,mahalanobis,1.350676497005988,1
120.jpeg,rutin,20,0,575.5,932.0,2.1046,mahalanobis,1.350676497005988,1
120.jpeg,rutin,1,0,362.5,935.0,1.864,mahalanobis,1.350676497005988,1
120.jpeg,rutin,63,0,572.0,966.5,2.1851,mahalanobis,1.350676497005988,1
120.jpeg,rutin,0.4,0,356.0,977.0,2.0155,mahalanobis,1.350676497005988,1
120.jpeg,rutin,90,0,570.0,1002.5,2.2798,mahalanobis,1.350676497005988,1
120.jpeg,rutin,25,0,369.0,1016.5,2.1062,mahalanobis,1.350676497005988,1
120.jpeg,rutin,45,0,373.0,1056.5,2.2264,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,313,0,569.5,221.5,1.3048,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,250,0,305.5,231.5,1.2899,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,100,0,564.0,263.5,1.1982,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,16,0,309.0,275.5,1.1991,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,250,0,560.0,306.0,1.1131,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,30,0,309.5,319.5,1.146,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,83,0,565.0,349.5,1.1168,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,5,0,311.0,363.5,1.1017,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,64,0,563.5,390.5,1.0858,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,0.9,0,310.0,409.0,1.0975,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,79,0,558.5,430.0,1.0415,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,1,0,306.0,453.0,1.1395,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,91,0,555.5,470.0,1.0317,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,1,0,315.0,495.5,1.0895,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,100,0,545.0,510.0,0.9788,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,200,0,314.0,539.5,1.1437,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,80,0,545.5,550.5,1.0355,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,40,0,318.0,581.5,1.1726,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,164,0,538.5,588.5,1.0475,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,4.1,0,323.5,623.0,1.2066,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,104,0,534.5,627.0,1.0986,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,5.2,0,317.5,663.0,1.329,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,81,0,538.5,665.0,1.21,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,60.4,0,306.0,702.0,1.4887,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,15,0,536.5,703.0,1.2906,mahalanobis,1.350676497005988,0
120.jpeg,lactobacillus,121,0,305.0,738.0,1.576,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,65,0,532.0,741.0,1.3656,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,6.5,0,299.5,776.5,1.7005,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,68,0,527.5,779.0,1.449,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,40,0,523.5,816.5,1.54,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,100,0,517.5,853.0,1.6259,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,22,0,310.0,855.5,1.844,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,20,0,520.5,890.5,1.7511,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,1,0,307.5,893.5,1.9601,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,63,0,517.0,925.0,1.846,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,0.4,0,301.0,935.5,2.1079,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,90,0,515.0,961.0,1.9527,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,25,0,314.0,975.0,2.162,mahalanobis,1.350676497005988,1
120.jpeg,lactobacillus,45,0,318.0,1015.0,2.264,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,313,0,579.5,183.5,1.4442,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,250,0,315.5,193.5,1.2837,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,100,0,574.0,225.5,1.3322,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,16,0,319.0,237.5,1.1787,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,250,0,570.0,268.0,1.2392,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,30,0,319.5,281.5,1.1082,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,83,0,575.0,311.5,1.2306,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,5,0,321.0,325.5,1.0454,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,64,0,573.5,352.5,1.1869,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,0.9,0,320.0,371.0,1.0214,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,79,0,568.5,392.0,1.1284,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,1,0,316.0,415.0,1.0458,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,91,0,565.5,432.0,1.1019,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,1,0,325.0,457.5,0.9795,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,100,0,555.0,472.0,1.0287,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,200,0,324.0,501.5,1.0204,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,80,0,555.5,512.5,1.067,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,40,0,328.0,543.5,1.0383,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,164,0,548.5,550.5,1.0587,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,4.1,0,333.5,585.0,1.0639,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,104,0,544.5,589.0,1.0916,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,5.2,0,327.5,625.0,1.1828,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,81,0,548.5,627.0,1.1925,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,60.4,0,316.0,664.0,1.3411,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,15,0,546.5,665.0,1.2603,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,121,0,315.0,700.0,1.4262,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,65,0,542.0,703.0,1.3222,mahalanobis,1.350676497005988,0
120.jpeg,acidophilus,6.5,0,309.5,738.5,1.5494,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,68,0,537.5,741.0,1.3942,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,40,0,533.5,778.5,1.4758,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,100,0,527.5,815.0,1.5524,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,22,0,320.0,817.5,1.6904,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,20,0,530.5,852.5,1.6748,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,1,0,317.5,855.5,1.8063,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,63,0,527.0,887.0,1.764,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,0.4,0,311.0,897.5,1.9542,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,90,0,525.0,923.0,1.8664,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,25,0,324.0,937.0,2.0088,mahalanobis,1.350676497005988,1
120.jpeg,acidophilus,45,0,328.0,977.0,2.1114,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,313,0,501.0,142.5,1.0604,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,250,0,237.0,152.5,1.9348,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,100,0,495.5,184.5,0.9158,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,16,0,240.5,196.5,1.845,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,250,0,491.5,227.0,0.779,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,30,0,241.0,240.5,1.7878,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,83,0,496.5,270.5,0.698,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,5,0,242.5,284.5,1.733,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,64,0,495.0,311.5,0.601,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,0.9,0,241.5,330.0,1.7097,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,79,0,490.0,351.0,0.4974,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,1,0,237.5,374.0,1.7261,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,91,0,487.0,391.0,0.4317,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,1,0,246.5,416.5,1.6436,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,100,0,476.5,431.0,0.3397,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,200,0,245.5,460.5,1.6596,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,80,0,477.0,471.5,0.3906,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,40,0,249.5,502.5,1.645,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,164,0,470.0,509.5,0.4255,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,4.1,0,255.0,544.0,1.6302,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,104,0,466.0,548.0,0.5126,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,5.2,0,249.0,584.0,1.7198,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,81,0,470.0,586.0,0.6418,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,60.4,0,237.5,623.0,1.8587,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,15,0,468.0,624.0,0.7524,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,121,0,236.5,659.0,1.9154,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,65,0,463.5,662.0,0.8622,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,6.5,0,231.0,697.5,2.0158,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,68,0,459.0,700.0,0.9779,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,40,0,455.0,737.5,1.0964,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,100,0,449.0,774.0,1.2125,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,22,0,241.5,776.5,2.0798,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,20,0,452.0,811.5,1.3401,mahalanobis,1.350676497005988,0
120.jpeg,bifidobacteriumbifidum,1,0,239.0,814.5,2.1737,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,63,0,448.5,846.0,1.4531,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,0.4,0,232.5,856.5,2.306,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,90,0,446.5,882.0,1.5726,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,25,0,245.5,896.0,2.3123,mahalanobis,1.350676497005988,1
120.jpeg,bifidobacteriumbifidum,45,0,249.5,936.0,2.3846,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,313,0,584.5,-15.5,1.9152,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,250,0,320.5,-5.5,1.7292,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,100,0,579.0,26.5,1.7791,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,16,0,324.0,38.5,1.5929,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,250,0,575.0,69.0,1.6532,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,30,0,324.5,82.5,1.4763,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,83,0,580.0,112.5,1.5876,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,5,0,326.0,126.5,1.3596,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,64,0,578.5,153.5,1.4934,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,0.9,0,325.0,172.0,1.2627,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,79,0,573.5,193.0,1.3835,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,1,0,321.0,216.0,1.2021,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,91,0,570.5,233.0,1.2938,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,1,0,330.0,258.5,1.0616,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,100,0,560.0,273.0,1.1537,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,200,0,329.0,302.5,1.0056,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,80,0,560.5,313.5,1.1093,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,40,0,333.0,344.5,0.929,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,164,0,553.5,351.5,1.0185,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,4.1,0,338.5,386.0,0.8573,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,104,0,549.5,390.0,0.9659,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,5.2,0,332.5,426.0,0.9048,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,81,0,553.5,428.0,0.9982,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,60.4,0,321.0,465.0,1.0175,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,15,0,551.5,466.0,0.9954,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,121,0,320.0,501.0,1.053,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,65,0,547.0,504.0,0.9887,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,6.5,0,314.5,539.5,1.1397,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,68,0,542.5,542.0,0.9998,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,40,0,538.5,579.5,1.0309,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,100,0,532.5,616.0,1.0616,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,22,0,325.0,618.5,1.1873,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,20,0,535.5,653.5,1.1646,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,1,0,322.5,656.5,1.2819,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,63,0,532.0,688.0,1.2272,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,0.4,0,316.0,698.5,1.4165,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,90,0,530.0,724.0,1.3097,mahalanobis,1.350676497005988,0
120.jpeg,vitamin c,25,0,329.0,738.0,1.4338,mahalanobis,1.350676497005988,1
120.jpeg,vitamin c,45,0,333.0,778.0,1.5174,mahalanobis,1.350676497005988,1
120.jpeg,niacin,100,0,594.0,-18.0,1.9762,mahalanobis,1.350676497005988,1
120.jpeg,niacin,16,0,339.0,-6.0,1.6431,mahalanobis,1.350676497005988,1
120.jpeg,niacin,250,0,590.0,24.5,1.8498,mahalanobis,1.350676497005988,1
120.jpeg,niacin,30,0,339.5,38.0,1.5162,mahalanobis,1.350676497005988,1
120.jpeg,niacin,83,0,595.0,68.0,1.7824,mahalanobis,1.350676497005988,1
120.jpeg,niacin,5,0,341.0,82.0,1.3882,mahalanobis,1.350676497005988,1
120.jpeg,niacin,64,0,593.5,109.0,1.6859,mahalanobis,1.350676497005988,1
120.jpeg,niacin,0.9,0,340.0,127.5,1.2749,mahalanobis,1.350676497005988,0
120.jpeg,niacin,79,0,588.5,148.5,1.5734,mahalanobis,1.350676497005988,1
120.jpeg,niacin,1,0,336.0,171.5,1.1929,mahalanobis,1.350676497005988,0
120.jpeg,niacin,91,0,585.5,188.5,1.4794,mahalanobis,1.350676497005988,1
120.jpeg,niacin,1,0,345.0,214.0,1.0404,mahalanobis,1.350676497005988,0
120.jpeg,niacin,100,0,575.0,228.5,1.3351,mahalanobis,1.350676497005988,0
120.jpeg,niacin,200,0,344.0,258.0,0.9594,mahalanobis,1.350676497005988,0
120.jpeg,niacin,80,0,575.5,269.0,1.2816,mahalanobis,1.350676497005988,0
120.jpeg,niacin,40,0,348.0,300.0,0.8597,mahalanobis,1.350676497005988,0
120.jpeg,niacin,164,0,568.5,307.0,1.1815,mahalanobis,1.350676497005988,0
120.jpeg,niacin,4.1,0,353.5,341.5,0.7626,mahalanobis,1.350676497005988,0
120.jpeg,niacin,104,0,564.5,345.5,1.1153,mahalanobis,1.350676497005988,0
120.jpeg,niacin,5.2,0,347.5,381.5,0.7823,mahalanobis,1.350676497005988,0
120.jpeg,niacin,81,0,568.5,383.5,1.1305,mahalanobis,1.350676497005988,0
120.jpeg,niacin,60.4,0,336.0,420.5,0.8741,mahalanobis,1.350676497005988,0
120.jpeg,niacin,15,0,566.5,421.5,1.1091,mahalanobis,1.350676497005988,0
120.jpeg,niacin,121,0,335.0,456.5,0.894,mahalanobis,1.350676497005988,0
120.jpeg,niacin,65,0,562.0,459.5,1.0811,mahalanobis,1.350676497005988,0
120.jpeg,niacin,6.5,0,329.5,495.0,0.9689,mahalanobis,1.350676497005988,0
120.jpeg,niacin,68,0,557.5,497.5,1.0691,mahalanobis,1.350676497005988,0
120.jpeg,niacin,40,0,553.5,535.0,1.0769,mahalanobis,1.350676497005988,0
120.jpeg,niacin,100,0,547.5,571.5,1.0835,mahalanobis,1.350676497005988,0
120.jpeg,niacin,22,0,340.0,574.0,0.9969,mahalanobis,1.350676497005988,0
120.jpeg,niacin,20,0,550.5,609.0,1.1715,mahalanobis,1.350676497005988,0
120.jpeg,niacin,1,0,337.5,612.0,1.088,mahalanobis,1.350676497005988,0
120.jpeg,niacin,63,0,547.0,643.5,1.2165,mahalanobis,1.350676497005988,0
120.jpeg,niacin,0.4,0,331.0,654.0,1.2208,mahalanobis,1.350676497005988,0
120.jpeg,niacin,90,0,545.0,679.5,1.284,mahalanobis,1.350676497005988,0
120.jpeg,niacin,25,0,344.0,693.5,1.2365,mahalanobis,1.350676497005988,0
120.jpeg,niacin,45,0,348.0,733.5,1.3208,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,250,0,572.0,-16.5,1.8487,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,30,0,321.5,-3.0,1.7174,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,83,0,577.0,27.0,1.7662,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,5,0,323.0,41.0,1.5916,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,64,0,575.5,68.0,1.6586,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,0.9,0,322.0,86.5,1.4806,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,79,0,570.5,107.5,1.5366,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,1,0,318.0,130.5,1.3999,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,91,0,567.5,147.5,1.4301,mahalanobis,1.350676497005988,1
120.jpeg,vitamin e,1,0,327.0,173.0,1.2474,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,100,0,557.0,187.5,1.2768,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,200,0,326.0,217.0,1.1645,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,80,0,557.5,228.0,1.2047,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,40,0,330.0,259.0,1.0608,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,164,0,550.5,266.0,1.0901,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,4.1,0,335.5,300.5,0.9565,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,104,0,546.5,304.5,1.0058,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,5.2,0,329.5,340.5,0.9615,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,81,0,550.5,342.5,1.0001,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,60.4,0,318.0,379.5,1.0349,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,15,0,548.5,380.5,0.9604,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,121,0,317.0,415.5,1.0372,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,65,0,544.0,418.5,0.9154,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,6.5,0,311.5,454.0,1.0929,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,68,0,539.5,456.5,0.8883,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,40,0,535.5,494.0,0.8843,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,100,0,529.5,530.5,0.8824,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,22,0,322.0,533.0,1.0717,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,20,0,532.5,568.0,0.9667,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,1,0,319.5,571.0,1.1446,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,63,0,529.0,602.5,1.0097,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,0.4,0,313.0,613.0,1.2631,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,90,0,527.0,638.5,1.0771,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,25,0,326.0,652.5,1.2502,mahalanobis,1.350676497005988,0
120.jpeg,vitamin e,45,0,330.0,692.5,1.3157,mahalanobis,1.350676497005988,0
120.jpeg,pantothenic acid,83,0,533.0,-14.0,1.6524,mahalanobis,1.350676497005988,1
120.jpeg,pantothenic acid,5,0,279.0,0.0,1.9455,mahalanobis,1.350676497005988,1
120.jpeg,pantothenic acid,64,0,531.5,27.0,1.5277,mahalanobis,1.350676497005988,1
